x-axis,1,2,3,F1
second,Volt,Volt,Volt,Volt
+905.5000E-06,+709.5175805E-03,+2.0100502297E+00,+110.3015063E-03,-1.2986658701E+00
+905.7500E-06,+689.4170782E-03,+2.0100502297E+00,+113.3165817E-03,-1.3074244149E+00
+906.0000E-06,+689.4170782E-03,+2.0100502297E+00,+112.8140692E-03,-1.3074244149E+00
+906.2500E-06,+675.5979829E-03,+2.0100502297E+00,+113.8190943E-03,-1.3211878425E+00
+906.5000E-06,+689.4170782E-03,+1.9648240992E+00,+116.5829133E-03,-1.2271021493E+00
+906.7500E-06,+673.0854200E-03,+1.9949748534E+00,+116.5829133E-03,-1.2471216805E+00
+907.0000E-06,+669.3165759E-03,+1.9296482205E+00,+120.3517575E-03,-1.2471216805E+00
+907.2500E-06,+669.3165759E-03,+1.9296482205E+00,+120.6030138E-03,-1.2220209722E+00
+907.5000E-06,+669.3165759E-03,+1.9296482205E+00,+120.6030138E-03,-1.2471216805E+00
+907.7500E-06,+669.3165759E-03,+1.8492462113E+00,+120.6030138E-03,-1.1667994149E+00
+908.0000E-06,+668.0602944E-03,+1.8492462113E+00,+124.3718579E-03,-1.1868189462E+00
+908.2500E-06,+649.2160736E-03,+1.8492462113E+00,+124.6231142E-03,-1.1930750498E+00
+908.5000E-06,+649.2160736E-03,+1.8492462113E+00,+124.6231142E-03,-1.1516779553E+00
+908.7500E-06,+629.1155713E-03,+1.8492462113E+00,+124.6231142E-03,-1.1265162118E+00
+909.0000E-06,+647.9597921E-03,+1.7688442022E+00,+124.8743705E-03,-1.1265162118E+00
+909.2500E-06,+629.1155713E-03,+1.7688442022E+00,+125.8793957E-03,-1.1265162118E+00
+909.5000E-06,+629.1155713E-03,+1.7688442022E+00,+128.6432147E-03,-1.0461939462E+00
+909.7500E-06,+629.1155713E-03,+1.6884421930E+00,+128.6432147E-03,-1.0624598154E+00
+910.0000E-06,+629.1155713E-03,+1.6884421930E+00,+128.6432147E-03,-1.0662134774E+00
+910.2500E-06,+609.0150690E-03,+1.6884421930E+00,+129.8994961E-03,-1.0662134774E+00
+910.5000E-06,+609.0150690E-03,+1.6532663143E+00,+130.9045212E-03,-985.8912118E-03
+910.7500E-06,+609.0150690E-03,+1.6884421930E+00,+132.6633152E-03,-1.0021570810E+00
+911.0000E-06,+588.9145667E-03,+1.6080401838E+00,+132.6633152E-03,-1.0059107430E+00
+911.2500E-06,+588.9145667E-03,+1.6080401838E+00,+132.6633152E-03,-980.8100346E-03
+911.5000E-06,+588.9145667E-03,+1.5728643051E+00,+134.4221091E-03,-925.5884774E-03
+911.7500E-06,+588.9145667E-03,+1.5276381746E+00,+136.6834156E-03,-929.3421394E-03
+912.0000E-06,+570.0703459E-03,+1.5276381746E+00,+136.4321593E-03,-945.6080087E-03
+912.2500E-06,+575.0954714E-03,+1.5276381746E+00,+136.6834156E-03,-920.5073003E-03
+912.5000E-06,+568.8140644E-03,+1.4472361654E+00,+138.4422096E-03,-865.2857430E-03
+912.7500E-06,+568.8140644E-03,+1.4472361654E+00,+136.6834156E-03,-885.3052743E-03
+913.0000E-06,+548.7135621E-03,+1.4472361654E+00,+140.7035161E-03,-810.0031506E-03
+913.2500E-06,+548.7135621E-03,+1.4472361654E+00,+140.7035161E-03,-885.3052743E-03
+913.5000E-06,+548.7135621E-03,+1.3668341562E+00,+140.7035161E-03,-816.2439951E-03
+913.7500E-06,+528.6130598E-03,+1.3668341562E+00,+140.7035161E-03,-825.0025399E-03
+914.0000E-06,+529.8693413E-03,+1.3668341562E+00,+140.7035161E-03,-825.0025399E-03
+914.2500E-06,+528.6130598E-03,+1.3668341562E+00,+141.9597975E-03,-831.2586435E-03
+914.5000E-06,+508.5125575E-03,+1.2864321470E+00,+142.9648226E-03,-764.6998055E-03
+914.7500E-06,+512.2814016E-03,+1.2864321470E+00,+140.7035161E-03,-764.6998055E-03
+915.0000E-06,+508.5125575E-03,+1.2864321470E+00,+144.4723602E-03,-779.6991948E-03
+915.2500E-06,+488.4120552E-03,+1.2613065188E+00,+141.9597975E-03,-704.3970712E-03
+915.5000E-06,+488.4120552E-03,+1.2060301378E+00,+144.7236165E-03,-704.3970712E-03
+915.7500E-06,+488.4120552E-03,+1.2060301378E+00,+144.7236165E-03,-720.6629404E-03
+916.0000E-06,+488.4120552E-03,+1.1256281286E+00,+144.9748728E-03,-642.8431160E-03
+916.2500E-06,+488.4120552E-03,+1.1256281286E+00,+148.7437170E-03,-644.0943368E-03
+916.5000E-06,+468.3115529E-03,+1.1256281286E+00,+144.7236165E-03,-652.8528816E-03
+916.7500E-06,+468.3115529E-03,+1.1256281286E+00,+148.7437170E-03,-578.8324956E-03
+917.0000E-06,+467.0552714E-03,+1.0452261195E+00,+144.7236165E-03,-565.0232920E-03
+917.2500E-06,+441.9296435E-03,+1.0452261195E+00,+148.7437170E-03,-590.0477060E-03
+917.5000E-06,+448.2110506E-03,+1.0100502408E+00,+148.7437170E-03,-548.6506116E-03
+917.7500E-06,+428.1105483E-03,+964.8241103E-03,+148.7437170E-03,-523.4888680E-03
+918.0000E-06,+428.1105483E-03,+964.8241103E-03,+148.7437170E-03,-523.4888680E-03
+918.2500E-06,+428.1105483E-03,+964.8241103E-03,+149.9999984E-03,-529.7449716E-03
+918.5000E-06,+408.0100460E-03,+964.8241103E-03,+148.7437170E-03,-463.1861337E-03
+918.7500E-06,+408.0100460E-03,+884.4221011E-03,+149.4974858E-03,-479.4520029E-03
+919.0000E-06,+408.0100460E-03,+884.4221011E-03,+148.7437170E-03,-481.9544441E-03
+919.2500E-06,+387.9095437E-03,+884.4221011E-03,+151.5075360E-03,-458.1049565E-03
+919.5000E-06,+387.9095437E-03,+804.0200919E-03,+152.7638175E-03,-402.8833993E-03
+919.7500E-06,+387.9095437E-03,+804.0200919E-03,+149.4974858E-03,-422.9029305E-03
+920.0000E-06,+386.6532622E-03,+804.0200919E-03,+152.7638175E-03,-417.8827885E-03
+920.2500E-06,+381.6281366E-03,+804.0200919E-03,+152.7638175E-03,-422.9029305E-03
+920.5000E-06,+359.0150717E-03,+723.6180827E-03,+152.7638175E-03,-362.6001962E-03
+920.7500E-06,+347.7085391E-03,+643.2160735E-03,+152.7638175E-03,-282.2779305E-03
+921.0000E-06,+328.8643183E-03,+643.2160735E-03,+152.7638175E-03,-302.2974618E-03
+921.2500E-06,+333.8894439E-03,+643.2160735E-03,+152.7638175E-03,-302.2974618E-03
+921.5000E-06,+327.6080368E-03,+643.2160735E-03,+152.7638175E-03,-302.2974618E-03
+921.7500E-06,+327.6080368E-03,+562.8140643E-03,+152.7638175E-03,-221.9751962E-03
+922.0000E-06,+307.5075345E-03,+562.8140643E-03,+156.7839179E-03,-241.9947274E-03
+922.2500E-06,+307.5075345E-03,+562.8140643E-03,+152.7638175E-03,-241.9947274E-03
+922.5000E-06,+307.5075345E-03,+562.8140643E-03,+152.7638175E-03,-161.6724618E-03
+922.7500E-06,+303.7386904E-03,+417.0854223E-03,+152.7638175E-03,-116.4301518E-03
+923.0000E-06,+306.2512530E-03,+482.4120551E-03,+156.7839179E-03,-181.6919930E-03
+923.2500E-06,+273.5879370E-03,+482.4120551E-03,+156.7839179E-03,-140.2338634E-03
+923.5000E-06,+287.4070322E-03,+402.0100459E-03,+156.7839179E-03,-121.3892587E-03
+923.7500E-06,+267.3065299E-03,+402.0100459E-03,+156.0301491E-03,-122.5947035E-03
+924.0000E-06,+267.3065299E-03,+396.9849200E-03,+156.7839179E-03,-116.3691167E-03
+924.2500E-06,+267.3065299E-03,+376.8844177E-03,+154.0200989E-03,-47.3230966E-03
+924.5000E-06,+247.2060276E-03,+321.6080368E-03,+156.7839179E-03,-61.0865243E-03
+924.7500E-06,+247.2060276E-03,+306.5326604E-03,+156.0301491E-03,-62.2919691E-03
+925.0000E-06,+227.1055253E-03,+241.2060276E-03,+153.0150738E-03,-783.7899E-06
+925.2500E-06,+227.1055253E-03,+241.2060276E-03,+156.7839179E-03,-783.7899E-06
+925.5000E-06,+207.0050230E-03,+241.2060276E-03,+156.7839179E-03,+59.5189445E-03
+925.7500E-06,+207.0050230E-03,+160.8040184E-03,+156.7839179E-03,+59.5189445E-03
+926.0000E-06,+205.7487415E-03,+236.1809016E-03,+156.7839179E-03,+39.4994132E-03
+926.2500E-06,+200.7236160E-03,+135.6783901E-03,+156.7839179E-03,+119.8216788E-03
+926.5000E-06,+186.9045207E-03,+125.6281398E-03,+154.5226114E-03,+119.8216788E-03
+926.7500E-06,+170.5728625E-03,+80.4020092E-03,+156.7839179E-03,+99.8021476E-03
+927.0000E-06,+166.8040184E-03,+80.4020092E-03,+156.7839179E-03,+99.8021476E-03
+927.2500E-06,+166.8040184E-03,+55.2763809E-03,+156.7839179E-03,+124.9028560E-03
+927.5000E-06,+155.4974858E-03,+0.0E+00,+155.0251240E-03,+160.1048820E-03
+927.7500E-06,+146.7035161E-03,+0.0E+00,+156.7839179E-03,+160.1048820E-03
+928.0000E-06,+146.7035161E-03,+0.0E+00,+156.7839179E-03,+235.4070056E-03
+928.2500E-06,+140.4221091E-03,-80.4020092E-03,+156.7839179E-03,+220.4076163E-03
+928.5000E-06,+126.6030138E-03,-80.4020092E-03,+155.0251240E-03,+220.4076163E-03
+928.7500E-06,+126.6030138E-03,-80.4020092E-03,+156.7839179E-03,+204.1417471E-03
+929.0000E-06,+106.5025115E-03,-160.8040184E-03,+153.0150738E-03,+280.7103507E-03
+929.2500E-06,+106.5025115E-03,-160.8040184E-03,+155.5276365E-03,+280.7103507E-03
+929.5000E-06,+86.4020092E-03,-195.9798970E-03,+155.0251240E-03,+295.8318103E-03
+929.7500E-06,+86.4020092E-03,-226.1306512E-03,+152.7638175E-03,+341.0130851E-03
+930.0000E-06,+86.4020092E-03,-241.2060276E-03,+152.7638175E-03,+320.9935538E-03
+930.2500E-06,+72.5829140E-03,-241.2060276E-03,+152.7638175E-03,+401.3158195E-03
+930.5000E-06,+66.3015069E-03,-276.3819062E-03,+152.7638175E-03,+392.5572746E-03
+930.7500E-06,+46.2010046E-03,-321.6080368E-03,+152.7638175E-03,+381.2962882E-03
+931.0000E-06,+46.2010046E-03,-326.6331627E-03,+152.7638175E-03,+461.6185538E-03
+931.2500E-06,+46.2010046E-03,-321.6080368E-03,+152.7638175E-03,+461.6185538E-03
+931.5000E-06,+46.2010046E-03,-402.0100459E-03,+152.7638175E-03,+441.5990226E-03
+931.7500E-06,+26.1005023E-03,-402.0100459E-03,+152.7638175E-03,+441.5990226E-03
+932.0000E-06,+26.1005023E-03,-407.0351719E-03,+152.7638175E-03,+521.9212882E-03
+932.2500E-06,+6.0000001E-03,-482.4120551E-03,+152.7638175E-03,+501.9017570E-03
+932.5000E-06,+6.0000001E-03,-517.5879338E-03,+152.7638175E-03,+537.0427478E-03
+932.7500E-06,+2.2311560E-03,-547.7386880E-03,+152.0100486E-03,+562.2044913E-03
+933.0000E-06,-14.1005022E-03,-562.8140643E-03,+148.7437170E-03,+562.2044913E-03
+933.2500E-06,-14.1005022E-03,-537.6884360E-03,+149.9999984E-03,+548.4410637E-03
+933.5000E-06,-34.2010045E-03,-597.9899429E-03,+148.7437170E-03,+622.5072257E-03
+933.7500E-06,-34.2010045E-03,-643.2160735E-03,+148.7437170E-03,+622.5072257E-03
+934.0000E-06,-53.0452253E-03,-643.2160735E-03,+148.7437170E-03,+602.4876945E-03
+934.2500E-06,-48.0200998E-03,-668.3417018E-03,+148.7437170E-03,+682.8099601E-03
+934.5000E-06,-45.5075372E-03,-723.6180827E-03,+146.9849231E-03,+682.8099601E-03
+934.7500E-06,-54.3015068E-03,-723.6180827E-03,+148.7437170E-03,+682.8099601E-03
+935.0000E-06,-74.4020091E-03,-723.6180827E-03,+144.7236165E-03,+743.1126945E-03
+935.2500E-06,-88.2211044E-03,-748.7437110E-03,+145.9798980E-03,+729.3492668E-03
+935.5000E-06,-74.4020091E-03,-804.0200919E-03,+144.7236165E-03,+743.1126945E-03
+935.7500E-06,-94.5025114E-03,-869.3467248E-03,+144.7236165E-03,+787.1495596E-03
+936.0000E-06,-95.7587929E-03,-809.0452179E-03,+144.7236165E-03,+783.3958976E-03
+936.2500E-06,-114.6030137E-03,-884.4221011E-03,+144.7236165E-03,+783.3958976E-03
+936.5000E-06,-114.6030137E-03,-884.4221011E-03,+142.9648226E-03,+783.3958976E-03
+936.7500E-06,-114.6030137E-03,-899.4974774E-03,+144.7236165E-03,+843.6986320E-03
+937.0000E-06,-134.7035160E-03,-964.8241103E-03,+140.9547724E-03,+842.4474112E-03
+937.2500E-06,-134.7035160E-03,-964.8241103E-03,+143.4673351E-03,+837.4425284E-03
+937.5000E-06,-154.8040183E-03,-1.0452261195E+00,+142.9648226E-03,+904.0013663E-03
+937.7500E-06,-171.1356765E-03,-1.0452261195E+00,+140.7035161E-03,+887.7354971E-03
+938.0000E-06,-156.0602998E-03,-1.1206030027E+00,+136.9346719E-03,+964.3041007E-03
+938.2500E-06,-181.1859277E-03,-1.0703517477E+00,+140.7035161E-03,+958.0479971E-03
+938.5000E-06,-186.2110533E-03,-1.1256281286E+00,+138.4422096E-03,+953.0431143E-03
+938.7500E-06,-178.6733647E-03,-1.1256281286E+00,+136.6834156E-03,+944.2845695E-03
+939.0000E-06,-195.0050229E-03,-1.1256281286E+00,+136.6834156E-03,+944.2845695E-03
+939.2500E-06,-195.0050229E-03,-1.1809045096E+00,+136.6834156E-03,+999.5061267E-03
+939.5000E-06,-215.1055252E-03,-1.2060301378E+00,+136.6834156E-03,+1.0045873038E+00
+939.7500E-06,-215.1055252E-03,-1.2060301378E+00,+132.6633152E-03,+988.3214346E-03
+940.0000E-06,-235.2060275E-03,-1.2864321470E+00,+132.9145715E-03,+1.0648900382E+00
+940.2500E-06,-235.2060275E-03,-1.2864321470E+00,+132.6633152E-03,+1.0648900382E+00
+940.5000E-06,-246.5125602E-03,-1.2864321470E+00,+132.6633152E-03,+1.0448705070E+00
+940.7500E-06,-255.3065298E-03,-1.2864321470E+00,+131.9095463E-03,+1.0448705070E+00
+941.0000E-06,-255.3065298E-03,-1.3668341562E+00,+132.4120589E-03,+1.1064244622E+00
+941.2500E-06,-269.1256250E-03,-1.3668341562E+00,+128.6432147E-03,+1.1051732413E+00
+941.5000E-06,-275.4070321E-03,-1.3668341562E+00,+130.4020086E-03,+1.1051732413E+00
+941.7500E-06,-275.4070321E-03,-1.3668341562E+00,+128.6432147E-03,+1.1666814206E+00
+942.0000E-06,-295.5075344E-03,-1.4422110394E+00,+128.6432147E-03,+1.1604558337E+00
+942.2500E-06,-295.5075344E-03,-1.4472361654E+00,+131.4070337E-03,+1.1654759757E+00
+942.5000E-06,-295.5075344E-03,-1.4472361654E+00,+126.8844208E-03,+1.1893559801E+00
+942.7500E-06,-315.6080367E-03,-1.4623115417E+00,+124.6231142E-03,+1.2257787101E+00
+943.0000E-06,-315.6080367E-03,-1.4522612914E+00,+124.6231142E-03,+1.2257787101E+00
+943.2500E-06,-321.8894438E-03,-1.5276381746E+00,+123.3668328E-03,+1.2057591788E+00
+943.5000E-06,-315.6080367E-03,-1.5628140532E+00,+120.6030138E-03,+1.2409001696E+00
+943.7500E-06,-352.0401972E-03,-1.5427135509E+00,+121.3567826E-03,+1.2698155752E+00
+944.0000E-06,-336.9648205E-03,-1.6080401838E+00,+120.6030138E-03,+1.2660619132E+00
+944.2500E-06,-355.8090413E-03,-1.6080401838E+00,+120.6030138E-03,+1.3212834704E+00
+944.5000E-06,-367.1155739E-03,-1.6080401838E+00,+118.8442199E-03,+1.2999822016E+00
+944.7500E-06,-375.9095436E-03,-1.6884421930E+00,+117.3366821E-03,+1.3263646476E+00
+945.0000E-06,-375.9095436E-03,-1.6884421930E+00,+116.5829133E-03,+1.3313847896E+00
+945.2500E-06,-375.9095436E-03,-1.7437185739E+00,+116.5829133E-03,+1.3678227772E+00
+945.5000E-06,-387.2160762E-03,-1.6884421930E+00,+116.5829133E-03,+1.3063451163E+00
+945.7500E-06,-396.0100459E-03,-1.7688442022E+00,+113.3165817E-03,+1.3866673820E+00
+946.0000E-06,-396.0100459E-03,-1.8442210854E+00,+112.5628129E-03,+1.4619695056E+00
+946.2500E-06,-416.1105482E-03,-1.7688442022E+00,+112.5628129E-03,+1.3666478507E+00
+946.5000E-06,-416.1105482E-03,-1.8140703328E+00,+110.8040189E-03,+1.4469701163E+00
+946.7500E-06,-419.8793923E-03,-1.8492462113E+00,+109.2964812E-03,+1.4432164543E+00
+947.0000E-06,-417.3668297E-03,-1.8492462113E+00,+108.5427124E-03,+1.4319707271E+00
+947.2500E-06,-436.2110505E-03,-1.8743718396E+00,+108.5427124E-03,+1.4520512935E+00
+947.5000E-06,-436.2110505E-03,-1.9296482205E+00,+108.5427124E-03,+1.5072728507E+00
+947.7500E-06,-436.2110505E-03,-1.9145728442E+00,+104.5226119E-03,+1.4872533195E+00
+948.0000E-06,-456.3115528E-03,-1.9296482205E+00,+104.5226119E-03,+1.4872533195E+00
+948.2500E-06,-456.3115528E-03,-1.9296482205E+00,+104.5226119E-03,+1.4734898918E+00
+948.5000E-06,-476.4120551E-03,-1.9648240991E+00,+104.5226119E-03,+1.5475560538E+00
+948.7500E-06,-476.4120551E-03,-1.9949748534E+00,+100.5025115E-03,+1.5475560538E+00
+949.0000E-06,-476.4120551E-03,-2.0100502297E+00,+100.2512552E-03,+1.5463048330E+00
+949.2500E-06,-490.2311503E-03,-2.0100502297E+00,+100.5025115E-03,+1.5275365226E+00
+949.5000E-06,-496.5125574E-03,-2.0100502297E+00,+96.4824110E-03,+1.5275365226E+00
+949.7500E-06,-496.5125574E-03,-2.0251256060E+00,+96.4824110E-03,+1.6078587882E+00
+950.0000E-06,-515.3567782E-03,-2.0854271129E+00,+96.4824110E-03,+1.5890904778E+00
+950.2500E-06,-516.6130597E-03,-2.0904522389E+00,+96.4824110E-03,+1.5878392570E+00
+950.5000E-06,-536.7135620E-03,-2.0904522389E+00,+92.4623106E-03,+1.5678197257E+00
+950.7500E-06,-516.6130597E-03,-2.0904522389E+00,+92.4623106E-03,+1.6481419913E+00
+951.0000E-06,-517.8693412E-03,-2.1708542481E+00,+92.2110543E-03,+1.6669103018E+00
+951.2500E-06,-536.7135620E-03,-2.1708542481E+00,+88.4422101E-03,+1.6481419913E+00
+951.5000E-06,-536.7135620E-03,-2.1708542481E+00,+88.4422101E-03,+1.6481419913E+00
+951.7500E-06,-553.0452202E-03,-2.1708542481E+00,+85.1758785E-03,+1.6281224601E+00
+952.0000E-06,-556.8140643E-03,-2.1758793741E+00,+84.6733659E-03,+1.7084447257E+00
+952.2500E-06,-556.8140643E-03,-2.2261306290E+00,+84.4221096E-03,+1.7021886221E+00
+952.5000E-06,-556.8140643E-03,-2.2512562573E+00,+82.6633157E-03,+1.6971837393E+00
+952.7500E-06,-576.9145666E-03,-2.2512562573E+00,+83.6683408E-03,+1.6884251945E+00
+953.0000E-06,-576.9145666E-03,-2.2512562573E+00,+80.4020092E-03,+1.7637273181E+00
+953.2500E-06,-576.9145666E-03,-2.3316582665E+00,+77.6381901E-03,+1.7687474601E+00
+953.5000E-06,-597.0150689E-03,-2.3316582665E+00,+78.6432153E-03,+1.7487279288E+00
+953.7500E-06,-597.0150689E-03,-2.3316582665E+00,+76.3819087E-03,+1.7487279288E+00
+954.0000E-06,-597.0150689E-03,-2.3316582665E+00,+72.6130646E-03,+1.7287083976E+00
+954.2500E-06,-610.8341641E-03,-2.4120602757E+00,+73.6180897E-03,+1.8090306632E+00
+954.5000E-06,-617.1155712E-03,-2.3316582665E+00,+74.6231148E-03,+1.7638493884E+00
+954.7500E-06,-617.1155712E-03,-2.4120602757E+00,+72.3618083E-03,+1.7890111320E+00
+955.0000E-06,-617.1155712E-03,-2.3366833925E+00,+72.3618083E-03,+1.7337285396E+00
+955.2500E-06,-637.2160735E-03,-2.4120602757E+00,+71.1055269E-03,+1.7890111320E+00
+955.5000E-06,-628.4221038E-03,-2.4120602757E+00,+68.3417078E-03,+1.8341924068E+00
+955.7500E-06,-637.2160735E-03,-2.4120602757E+00,+65.0753762E-03,+1.7890111320E+00
+956.0000E-06,-637.2160735E-03,-2.4120602757E+00,+64.3216074E-03,+1.8455449451E+00
+956.2500E-06,-651.0351687E-03,-2.4924622849E+00,+64.3216074E-03,+1.8493138663E+00
+956.5000E-06,-657.3165758E-03,-2.4924622849E+00,+64.3216074E-03,+1.8493138663E+00
+956.7500E-06,-640.9849175E-03,-2.4924622849E+00,+60.3015069E-03,+1.8493138663E+00
+957.0000E-06,-657.3165758E-03,-2.4924622849E+00,+60.5527632E-03,+1.8493138663E+00
+957.2500E-06,-671.1356710E-03,-2.4924622849E+00,+59.0452255E-03,+1.8292943351E+00
+957.5000E-06,-677.4170781E-03,-2.5376884155E+00,+58.0402004E-03,+1.8744756099E+00
+957.7500E-06,-677.4170781E-03,-2.5075376611E+00,+56.2814064E-03,+1.8443547595E+00
+958.0000E-06,-677.4170781E-03,-2.5728642941E+00,+52.2613060E-03,+1.9096166007E+00
+958.2500E-06,-677.4170781E-03,-2.5728642941E+00,+52.2613060E-03,+1.9096166007E+00
+958.5000E-06,-688.7236107E-03,-2.5376884155E+00,+52.2613060E-03,+1.8895970695E+00
+958.7500E-06,-697.5175804E-03,-2.5728642941E+00,+51.5075372E-03,+1.8895970695E+00
+959.0000E-06,-697.5175804E-03,-2.5728642941E+00,+48.2412055E-03,+1.8883458487E+00
+959.2500E-06,-697.5175804E-03,-2.5728642941E+00,+48.2412055E-03,+1.8758336418E+00
+959.5000E-06,-717.6180827E-03,-2.5728642941E+00,+46.4824116E-03,+1.9047185290E+00
+959.7500E-06,-717.6180827E-03,-2.6532663032E+00,+47.4874367E-03,+1.9498998038E+00
+960.0000E-06,-717.6180827E-03,-2.5778894201E+00,+40.2010046E-03,+1.9498998038E+00
+960.2500E-06,-717.6180827E-03,-2.6532663032E+00,+42.9648236E-03,+1.9498998038E+00
+960.5000E-06,-717.6180827E-03,-2.6532663032E+00,+40.2010046E-03,+1.9498998038E+00
+960.7500E-06,-717.6180827E-03,-2.6532663032E+00,+36.9346729E-03,+1.9336339346E+00
+961.0000E-06,-718.8743642E-03,-2.6532663032E+00,+39.9497483E-03,+1.9298802726E+00
+961.2500E-06,-737.7185849E-03,-2.6532663032E+00,+36.1809041E-03,+1.9549809810E+00
+961.5000E-06,-737.7185849E-03,-2.6532663032E+00,+34.4221102E-03,+2.0102025382E+00
+961.7500E-06,-737.7185849E-03,-2.7336683124E+00,+35.4271353E-03,+1.9939366690E+00
+962.0000E-06,-738.9748665E-03,-2.6532663032E+00,+32.1608037E-03,+1.9901830070E+00
+962.2500E-06,-757.8190872E-03,-2.6532663032E+00,+29.3969846E-03,+1.9349614498E+00
+962.5000E-06,-749.0251176E-03,-2.7336683124E+00,+28.1407032E-03,+1.9989415518E+00
+962.7500E-06,-757.8190872E-03,-2.6683416795E+00,+27.3869344E-03,+1.9901830070E+00
+963.0000E-06,-757.8190872E-03,-2.7336683124E+00,+24.3718591E-03,+1.9901830070E+00
+963.2500E-06,-764.1004943E-03,-2.7336683124E+00,+25.3768842E-03,+1.9701634757E+00
+963.5000E-06,-766.6130569E-03,-2.7336683124E+00,+21.8592962E-03,+1.9701634757E+00
+963.7500E-06,-777.9195895E-03,-2.7336683124E+00,+20.1005023E-03,+1.9852239001E+00
+964.0000E-06,-777.9195895E-03,-2.7336683124E+00,+20.1005023E-03,+2.0504857413E+00
+964.2500E-06,-777.9195895E-03,-2.7336683124E+00,+20.1005023E-03,+1.9701634757E+00
+964.5000E-06,-777.9195895E-03,-2.8140703216E+00,+16.0804018E-03,+2.0504857413E+00
+964.7500E-06,-777.9195895E-03,-2.7487436887E+00,+16.0804018E-03,+2.0504857413E+00
+965.0000E-06,-796.7638103E-03,-2.7336683124E+00,+16.0804018E-03,+2.0254460680E+00
+965.2500E-06,-777.9195895E-03,-2.7336683124E+00,+12.0603014E-03,+2.0367223137E+00
+965.5000E-06,-798.0200918E-03,-2.8140703216E+00,+12.0603014E-03,+2.0304662101E+00
+965.7500E-06,-798.0200918E-03,-2.8140703216E+00,+11.3065326E-03,+2.0304662101E+00
+966.0000E-06,-798.0200918E-03,-2.7386934385E+00,+8.0402009E-03,+2.0304662101E+00
+966.2500E-06,-804.3014989E-03,-2.8140703216E+00,+8.0402009E-03,+2.0242101065E+00
+966.5000E-06,-798.0200918E-03,-2.7688441910E+00,+4.0201005E-03,+2.0304662101E+00
+966.7500E-06,-798.0200918E-03,-2.8140703216E+00,+3.2663316E-03,+2.0304662101E+00
+967.0000E-06,-798.0200918E-03,-2.8140703216E+00,+3.7688442E-03,+2.0116978997E+00
+967.2500E-06,-811.8391871E-03,-2.8140703216E+00,+0.0E+00,+2.0104466788E+00
+967.5000E-06,-806.8140615E-03,-2.8140703216E+00,+0.0E+00,+2.0104466788E+00
+967.7500E-06,-818.1205941E-03,-2.8140703216E+00,-3.2663316E-03,+2.0104466788E+00
+968.0000E-06,-818.1205941E-03,-2.8140703216E+00,-4.0201005E-03,+2.0104466788E+00
+968.2500E-06,-804.3014989E-03,-2.8140703216E+00,-4.0201005E-03,+2.0104466788E+00
+968.5000E-06,-818.1205941E-03,-2.8140703216E+00,-5.7788944E-03,+1.9991856924E+00
+968.7500E-06,-818.1205941E-03,-2.8140703216E+00,-8.0402009E-03,+2.0104466788E+00
+969.0000E-06,-818.1205941E-03,-2.8140703216E+00,-8.0402009E-03,+1.9904271476E+00
+969.2500E-06,-838.2210964E-03,-2.8140703216E+00,-12.0603014E-03,+1.9904271476E+00
+969.5000E-06,-818.1205941E-03,-2.8140703216E+00,-12.0603014E-03,+2.0255681384E+00
+969.7500E-06,-838.2210964E-03,-2.8291456979E+00,-12.0603014E-03,+2.0054875719E+00
+970.0000E-06,-836.9648149E-03,-2.8140703216E+00,-12.3115577E-03,+1.9916783684E+00
+970.2500E-06,-838.2210964E-03,-2.8140703216E+00,-16.0804018E-03,+2.0155278561E+00
+970.5000E-06,-818.1205941E-03,-2.8140703216E+00,-16.0804018E-03,+2.0016881340E+00
+970.7500E-06,-838.2210964E-03,-2.8140703216E+00,-16.8341707E-03,+1.9904271476E+00
+971.0000E-06,-838.2210964E-03,-2.8140703216E+00,-20.1005023E-03,+1.9904271476E+00
+971.2500E-06,-838.2210964E-03,-2.8140703216E+00,-20.1005023E-03,+1.9904271476E+00
+971.5000E-06,-838.2210964E-03,-2.8140703216E+00,-24.1206028E-03,+1.9904271476E+00
+971.7500E-06,-821.8894382E-03,-2.8140703216E+00,-24.1206028E-03,+1.9904271476E+00
+972.0000E-06,-838.2210964E-03,-2.8190954477E+00,-24.1206028E-03,+2.0707494132E+00
+972.2500E-06,-838.2210964E-03,-2.8140703216E+00,-28.1407032E-03,+1.9904271476E+00
+972.5000E-06,-847.0150661E-03,-2.8140703216E+00,-28.1407032E-03,+1.9704076163E+00
+972.7500E-06,-838.2210964E-03,-2.8140703216E+00,-32.1608037E-03,+2.0054875719E+00
+973.0000E-06,-838.2210964E-03,-2.8140703216E+00,-32.1608037E-03,+1.9891759268E+00
+973.2500E-06,-852.0401916E-03,-2.7889446933E+00,-33.4170851E-03,+1.9704076163E+00
+973.5000E-06,-849.5276291E-03,-2.8140703216E+00,-33.9195976E-03,+1.9704076163E+00
+973.7500E-06,-838.2210964E-03,-2.7989949454E+00,-36.1809041E-03,+1.9741612783E+00
+974.0000E-06,-857.0653172E-03,-2.8140703216E+00,-36.4321604E-03,+1.9716588372E+00
+974.2500E-06,-838.2210964E-03,-2.7889446933E+00,-40.2010046E-03,+1.9904271476E+00
+974.5000E-06,-847.0150661E-03,-2.8140703216E+00,-40.2010046E-03,+1.9704076163E+00
